Frame_Num,Pixel_Loc,Top_Loc,Top_Perc,Bottom_Loc,Bottom_Perc,Perc_X,Perc_Y,Region,Name,ID,Sex,Group_Size,Total_Sec_Rec,Time_Rec(Hour),Time_Rec(Min),Time_Rec(Sec),Description,Present At Beginning,Other_Room,Chair,Total_People,FileName,FileType,CreateDate(YYYY:MM:DD HH:MM:SS),CreateYear,CreateMonth,CreateDay,CreateHour,CreateMinute,CreateSecond,Width(px),Height(px),FrameRate,VideoLength(Hour),VideoLength(Min),VideoLength(Sec),HandlerDescription
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GP034322.MP4,MP4,2016:03:31 19:13:28,2016,3,31,19,13,28,1280,720,59.9400599400599,0,19,53.73,"GoPro AAC"
1574,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1585,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1596,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1607,"(643, 120)","(643, 426)",88.75,"(643, 293)",61.04,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1618,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1629,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1640,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1651,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1662,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1673,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1684,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1695,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1706,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1717,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1728,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1739,"(643, 120)","(643, 426)",88.75,"(643, 293)",61.04,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1750,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1761,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1772,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1783,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1794,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1805,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1816,"(643, 120)","(643, 426)",88.75,"(643, 293)",61.04,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1827,"(643, 121)","(643, 424)",88.33,"(643, 294)",61.25,89.31,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1838,"(643, 120)","(643, 426)",88.75,"(643, 293)",61.04,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1849,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1860,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1871,"(643, 120)","(643, 426)",88.75,"(643, 293)",61.04,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1882,"(643, 120)","(643, 426)",88.75,"(643, 293)",61.04,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1893,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1904,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1915,"(643, 120)","(643, 426)",88.75,"(643, 293)",61.04,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1926,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
